0
1.2258064516129032
1.1875
1.21875
1.15625
1.09375
1.125
0.03125
0.09375
0.0
0.0
0.0
0.09375
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.75
0.09375
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03125
0.0
0.0
0.0
0.0
0.125
0.0
0.0
0.0
0.71875
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
